State,Year,GEO.id2,County,Zip Code,Households,Poverty Households,ALICE Households,Above ALICE Households,Poverty %,ALICE %,Above ALICE %
Texas,2022,78578_ZCTA,Cameron,78578,4119,1021,1193,1905,25%,29%,46%
Texas,2022,78579_ZCTA,Hidalgo,78579,732,472,93,167,64%,13%,23%
Texas,2022,78580_ZCTA,Willacy,78580,3319,920,1261,1138,28%,38%,34%
Texas,2022,78582_ZCTA,Starr,78582,12422,4264,4367,3791,34%,35%,31%
Texas,2022,78583_ZCTA,Cameron,78583,2095,372,503,1220,18%,24%,58%
Texas,2022,78584_ZCTA,Starr,78584,5098,2142,1871,1085,42%,37%,21%
Texas,2022,78586_ZCTA,Cameron,78586,14690,3264,5775,5651,22%,39%,38%
Texas,2022,78589_ZCTA,Hidalgo,78589,11276,2615,3881,4780,23%,34%,42%
Texas,2022,78590_ZCTA,Willacy,78590,134,65,25,44,49%,19%,33%
Texas,2022,78591_ZCTA,Starr,78591,122,9,39,74,7%,32%,61%
Texas,2022,78592_ZCTA,Cameron,78592,166,65,56,45,39%,34%,27%
Texas,2022,78593_ZCTA,Cameron,78593,1522,506,467,549,33%,31%,36%
Texas,2022,78594_ZCTA,Willacy,78594,523,226,162,135,43%,31%,26%
Texas,2022,78595_ZCTA,Hidalgo,78595,1853,558,567,728,30%,31%,39%
Texas,2022,78596_ZCTA,Hidalgo,78596,11497,2683,3253,5561,23%,28%,48%
Texas,2022,78597_ZCTA,Cameron,78597,1233,95,424,714,8%,34%,58%
Texas,2022,78599_ZCTA,Hidalgo,78599,8920,2154,2294,4472,24%,26%,50%
Texas,2022,78602_ZCTA,Bastrop,78602,12244,1381,4303,6560,11%,35%,54%
Texas,2022,78605_ZCTA,Burnet,78605,2643,117,859,1667,4%,33%,63%
Texas,2022,78606_ZCTA,Blanco,78606,2650,228,485,1937,9%,18%,73%
Texas,2022,78608_ZCTA,Burnet,78608,124,34,0,90,27%,0%,73%
Texas,2022,78609_ZCTA,Llano,78609,819,41,219,559,5%,27%,68%
Texas,2022,78610_ZCTA,Hays,78610,16017,1246,3080,11691,8%,19%,73%
Texas,2022,78611_ZCTA,Burnet,78611,5318,585,1385,3348,11%,26%,63%
Texas,2022,78612_ZCTA,Bastrop,78612,5381,750,1660,2971,14%,31%,55%
Texas,2022,78613_ZCTA,Williamson,78613,33717,1893,7695,24129,6%,23%,72%
Texas,2022,78614_ZCTA,Gonzales,78614,160,6,66,88,4%,41%,55%
Texas,2022,78615_ZCTA,Williamson,78615,528,49,156,323,9%,30%,61%
Texas,2022,78616_ZCTA,Caldwell,78616,2590,238,1087,1265,9%,42%,49%
Texas,2022,78617_ZCTA,Travis,78617,8116,1020,2412,4684,13%,30%,58%
Texas,2022,78618_ZCTA,Gillespie,78618,139,6,26,107,4%,19%,77%
Texas,2022,78619_ZCTA,Hays,78619,2104,61,232,1811,3%,11%,86%
Texas,2022,78620_ZCTA,Hays,78620,7000,388,1105,5507,6%,16%,79%
Texas,2022,78621_ZCTA,Bastrop,78621,8747,805,2633,5309,9%,30%,61%
Texas,2022,78622_ZCTA,Caldwell,78622,136,19,66,51,14%,49%,38%
Texas,2022,78623_ZCTA,Comal,78623,508,38,98,372,7%,19%,73%
Texas,2022,78624_ZCTA,Gillespie,78624,9698,883,2670,6145,9%,28%,63%
Texas,2022,78626_ZCTA,Williamson,78626,13927,1367,3481,9079,10%,25%,65%
Texas,2022,78628_ZCTA,Williamson,78628,15543,845,3327,11371,5%,21%,73%
Texas,2022,78629_ZCTA,Gonzales,78629,4419,584,1261,2574,13%,29%,58%
Texas,2022,78631_ZCTA,Gillespie,78631,1021,175,217,629,17%,21%,62%
Texas,2022,78632_ZCTA,Caldwell,78632,531,66,210,255,12%,40%,48%
Texas,2022,78633_ZCTA,Williamson,78633,13531,662,3513,9356,5%,26%,69%
Texas,2022,78634_ZCTA,Williamson,78634,14077,670,2898,10509,5%,21%,75%
Texas,2022,78636_ZCTA,Blanco,78636,1669,208,496,965,12%,30%,58%
Texas,2022,78638_ZCTA,Guadalupe,78638,770,147,238,385,19%,31%,50%
Texas,2022,78639_ZCTA,Llano,78639,3495,365,1216,1914,10%,35%,55%
Texas,2022,78640_ZCTA,Hays,78640,22797,1865,6580,14352,8%,29%,63%
Texas,2022,78641_ZCTA,Williamson,78641,29559,1425,5662,22472,5%,19%,76%
Texas,2022,78642_ZCTA,Williamson,78642,6877,202,1437,5238,3%,21%,76%
Texas,2022,78643_ZCTA,Llano,78643,3008,320,860,1828,11%,29%,61%
Texas,2022,78644_ZCTA,Caldwell,78644,6565,886,2371,3308,13%,36%,50%
Texas,2022,78645_ZCTA,Travis,78645,6187,343,1303,4541,6%,21%,73%
Texas,2022,78648_ZCTA,Caldwell,78648,3414,314,1692,1408,9%,50%,41%
Texas,2022,78650_ZCTA,Bastrop,78650,859,147,337,375,17%,39%,44%
Texas,2022,78652_ZCTA,Travis,78652,1796,176,335,1285,10%,19%,72%
Texas,2022,78653_ZCTA,Travis,78653,10029,644,2140,7245,6%,21%,72%
Texas,2022,78654_ZCTA,Burnet,78654,7344,612,2447,4285,8%,33%,58%
Texas,2022,78655_ZCTA,Caldwell,78655,1401,60,724,617,4%,52%,44%
Texas,2022,78656_ZCTA,Caldwell,78656,882,75,361,446,9%,41%,51%
Texas,2022,78657_ZCTA,Llano,78657,3090,198,703,2189,6%,23%,71%
Texas,2022,78659_ZCTA,Bastrop,78659,1107,8,474,625,1%,43%,56%
Texas,2022,78660_ZCTA,Travis,78660,39826,2716,7699,29411,7%,19%,74%
Texas,2022,78661_ZCTA,Caldwell,78661,147,31,47,69,21%,32%,47%
Texas,2022,78662_ZCTA,Bastrop,78662,1289,82,549,658,6%,43%,51%
Texas,2022,78663_ZCTA,Blanco,78663,316,13,46,257,4%,15%,81%
Texas,2022,78664_ZCTA,Williamson,78664,23021,1975,7222,13824,9%,31%,60%
Texas,2022,78665_ZCTA,Williamson,78665,22105,1307,4487,16311,6%,20%,74%
Texas,2022,78666_ZCTA,Hays,78666,33173,8161,12439,12573,25%,37%,38%
Texas,2022,78669_ZCTA,Travis,78669,4256,386,724,3146,9%,17%,74%
Texas,2022,78671_ZCTA,Gillespie,78671,340,33,188,119,10%,55%,35%
Texas,2022,78672_ZCTA,Llano,78672,349,68,109,172,19%,31%,49%
Texas,2022,78676_ZCTA,Hays,78676,6345,643,1745,3957,10%,28%,62%
Texas,2022,78681_ZCTA,Williamson,78681,20005,974,3838,15193,5%,19%,76%
Texas,2022,78701_ZCTA,Travis,78701,6667,738,848,5081,11%,13%,76%
Texas,2022,78702_ZCTA,Travis,78702,12349,2423,2686,7240,20%,22%,59%
Texas,2022,78703_ZCTA,Travis,78703,11272,547,2353,8372,5%,21%,74%
Texas,2022,78704_ZCTA,Travis,78704,27465,2891,7413,17161,11%,27%,62%
Texas,2022,78705_ZCTA,Travis,78705,10053,5331,1841,2881,53%,18%,29%
Texas,2022,78717_ZCTA,Williamson,78717,13022,679,2482,9861,5%,19%,76%
Texas,2022,78719_ZCTA,Travis,78719,528,54,245,229,10%,46%,43%
Texas,2022,78721_ZCTA,Travis,78721,4237,708,1112,2417,17%,26%,57%
Texas,2022,78722_ZCTA,Travis,78722,3136,416,664,2056,13%,21%,66%
Texas,2022,78723_ZCTA,Travis,78723,15420,2243,4289,8888,15%,28%,58%
Texas,2022,78724_ZCTA,Travis,78724,8446,1305,2840,4301,15%,34%,51%
Texas,2022,78725_ZCTA,Travis,78725,3807,129,845,2833,3%,22%,74%
Texas,2022,78726_ZCTA,Travis,78726,6123,414,1479,4230,7%,24%,69%
Texas,2022,78727_ZCTA,Travis,78727,13624,755,3252,9617,6%,24%,71%
Texas,2022,78728_ZCTA,Travis,78728,12720,1873,4379,6468,15%,34%,51%
Texas,2022,78729_ZCTA,Williamson,78729,14597,1061,5005,8531,7%,34%,58%
Texas,2022,78730_ZCTA,Travis,78730,4149,180,696,3273,4%,17%,79%
Texas,2022,78731_ZCTA,Travis,78731,13432,1097,3829,8506,8%,29%,63%
Texas,2022,78732_ZCTA,Travis,78732,7062,84,1312,5666,1%,19%,80%
Texas,2022,78733_ZCTA,Travis,78733,3069,30,347,2692,1%,11%,88%
Texas,2022,78734_ZCTA,Travis,78734,9362,559,1979,6824,6%,21%,73%
Texas,2022,78735_ZCTA,Travis,78735,9116,782,1715,6619,9%,19%,73%
Texas,2022,78736_ZCTA,Travis,78736,3979,237,905,2837,6%,23%,71%
Texas,2022,78737_ZCTA,Hays,78737,7729,408,839,6482,5%,11%,84%
Texas,2022,78738_ZCTA,Travis,78738,11128,633,1700,8795,6%,15%,79%
Texas,2022,78739_ZCTA,Travis,78739,6775,280,360,6135,4%,5%,91%
Texas,2022,78741_ZCTA,Travis,78741,22410,4628,7531,10251,21%,34%,46%
Texas,2022,78742_ZCTA,Travis,78742,378,50,150,178,13%,40%,47%
Texas,2022,78744_ZCTA,Travis,78744,18012,1817,6065,10130,10%,34%,56%
Texas,2022,78745_ZCTA,Travis,78745,29030,2994,8416,17620,10%,29%,61%
Texas,2022,78746_ZCTA,Travis,78746,10904,474,1400,9030,4%,13%,83%
Texas,2022,78747_ZCTA,Travis,78747,7959,466,2034,5459,6%,26%,69%
Texas,2022,78748_ZCTA,Travis,78748,23542,1691,5838,16013,7%,25%,68%
Texas,2022,78749_ZCTA,Travis,78749,15459,988,2763,11708,6%,18%,76%
Texas,2022,78750_ZCTA,Travis,78750,11391,510,2601,8280,4%,23%,73%
Texas,2022,78751_ZCTA,Travis,78751,8982,1240,2743,4999,14%,31%,56%
Texas,2022,78752_ZCTA,Travis,78752,10322,1765,3669,4888,17%,36%,47%
Texas,2022,78753_ZCTA,Travis,78753,23524,3613,9089,10822,15%,39%,46%
Texas,2022,78754_ZCTA,Travis,78754,11885,1459,3087,7339,12%,26%,62%
Texas,2022,78756_ZCTA,Travis,78756,4558,605,1312,2641,13%,29%,58%
Texas,2022,78757_ZCTA,Travis,78757,11362,898,2939,7525,8%,26%,66%
Texas,2022,78758_ZCTA,Travis,78758,23625,4208,7391,12026,18%,31%,51%
Texas,2022,78759_ZCTA,Travis,78759,22112,1104,5876,15132,5%,27%,68%
Texas,2022,78801_ZCTA,Uvalde,78801,7142,1791,1895,3456,25%,27%,48%
Texas,2022,78827_ZCTA,Dimmit,78827,327,98,136,93,30%,42%,28%
Texas,2022,78829_ZCTA,Zavala,78829,284,91,111,82,32%,39%,29%
Texas,2022,78830_ZCTA,Dimmit,78830,184,72,67,45,39%,36%,24%
Texas,2022,78832_ZCTA,Kinney,78832,1105,112,419,574,10%,38%,52%
Texas,2022,78833_ZCTA,Real,78833,356,70,174,112,20%,49%,31%
Texas,2022,78834_ZCTA,Dimmit,78834,2274,945,495,834,42%,22%,37%
Texas,2022,78839_ZCTA,Zavala,78839,2778,739,569,1470,27%,20%,53%
Texas,2022,78840_ZCTA,Val Verde,78840,16507,3028,4741,8738,18%,29%,53%
Texas,2022,78850_ZCTA,Medina,78850,226,25,30,171,11%,13%,76%
Texas,2022,78852_ZCTA,Maverick,78852,17539,4701,4472,8366,27%,25%,48%
Texas,2022,78861_ZCTA,Medina,78861,4479,817,1318,2344,18%,29%,52%
Texas,2022,78870_ZCTA,Uvalde,78870,387,50,83,254,13%,21%,66%
Texas,2022,78872_ZCTA,Zavala,78872,365,112,117,136,31%,32%,37%
Texas,2022,78873_ZCTA,Real,78873,524,69,162,293,13%,31%,56%
Texas,2022,78877_ZCTA,Maverick,78877,362,64,188,110,18%,52%,30%
Texas,2022,78880_ZCTA,Edwards,78880,486,102,228,156,21%,47%,32%
Texas,2022,78881_ZCTA,Uvalde,78881,566,107,244,215,19%,43%,38%
Texas,2022,78883_ZCTA,Bandera,78883,131,0,43,88,0%,33%,67%
Texas,2022,78884_ZCTA,Bandera,78884,397,14,137,246,4%,35%,62%
Texas,2022,78886_ZCTA,Medina,78886,128,0,35,93,0%,27%,73%
Texas,2022,78932_ZCTA,Fayette,78932,194,0,82,112,0%,42%,58%
Texas,2022,78933_ZCTA,Austin,78933,405,66,117,222,16%,29%,55%
Texas,2022,78934_ZCTA,Colorado,78934,2371,221,802,1348,9%,34%,57%
Texas,2022,78935_ZCTA,Colorado,78935,382,0,199,183,0%,52%,48%
Texas,2022,78938_ZCTA,Fayette,78938,103,0,43,60,0%,42%,58%
Texas,2022,78940_ZCTA,Fayette,78940,874,47,213,614,5%,24%,70%
Texas,2022,78941_ZCTA,Fayette,78941,1232,146,365,721,12%,30%,59%
Texas,2022,78942_ZCTA,Lee,78942,3442,569,1122,1751,17%,33%,51%
Texas,2022,78943_ZCTA,Colorado,78943,178,99,21,58,56%,12%,33%
Texas,2022,78944_ZCTA,Austin,78944,286,18,36,232,6%,13%,81%
Texas,2022,78945_ZCTA,Fayette,78945,4237,665,1094,2478,16%,26%,58%
Texas,2022,78946_ZCTA,Lee,78946,437,82,154,201,19%,35%,46%
Texas,2022,78947_ZCTA,Lee,78947,1799,120,535,1144,7%,30%,64%
Texas,2022,78948_ZCTA,Lee,78948,247,31,129,87,13%,52%,35%
Texas,2022,78949_ZCTA,Fayette,78949,216,13,62,141,6%,29%,65%
Texas,2022,78950_ZCTA,Austin,78950,889,42,181,666,5%,20%,75%
Texas,2022,78953_ZCTA,Bastrop,78953,594,17,170,407,3%,29%,69%
Texas,2022,78954_ZCTA,Fayette,78954,526,35,112,379,7%,21%,72%
Texas,2022,78956_ZCTA,Fayette,78956,1779,231,515,1033,13%,29%,58%
Texas,2022,78957_ZCTA,Bastrop,78957,3954,392,1817,1745,10%,46%,44%
Texas,2022,78959_ZCTA,Gonzales,78959,686,109,200,377,16%,29%,55%
Texas,2022,78962_ZCTA,Colorado,78962,1951,233,498,1220,12%,26%,63%
Texas,2022,78963_ZCTA,Fayette,78963,234,0,60,174,0%,26%,74%
Texas,2022,79005_ZCTA,Lipscomb,79005,592,112,75,405,19%,13%,68%
Texas,2022,79007_ZCTA,Hutchinson,79007,4482,551,1703,2228,12%,38%,50%
Texas,2022,79009_ZCTA,Parmer,79009,539,110,266,163,20%,49%,30%
Texas,2022,79013_ZCTA,Moore,79013,903,126,504,273,14%,56%,30%
Texas,2022,79014_ZCTA,Hemphill,79014,1287,37,563,687,3%,44%,53%
Texas,2022,79015_ZCTA,Randall,79015,7997,1085,1715,5197,14%,21%,65%
Texas,2022,79018_ZCTA,Hartley,79018,157,36,41,80,23%,26%,51%
Texas,2022,79019_ZCTA,Armstrong,79019,682,48,180,454,7%,26%,67%
Texas,2022,79022_ZCTA,Dallam,79022,3194,179,993,2022,6%,31%,63%
Texas,2022,79024_ZCTA,Lipscomb,79024,145,24,34,87,17%,23%,60%
Texas,2022,79027_ZCTA,Castro,79027,1505,205,434,866,14%,29%,58%
Texas,2022,79029_ZCTA,Moore,79029,5000,623,1623,2754,12%,32%,55%
Texas,2022,79031_ZCTA,Lamb,79031,472,65,185,222,14%,39%,47%
Texas,2022,79034_ZCTA,Lipscomb,79034,189,10,47,132,5%,25%,70%
Texas,2022,79035_ZCTA,Parmer,79035,1843,114,512,1217,6%,28%,66%
Texas,2022,79036_ZCTA,Hutchinson,79036,1644,148,459,1037,9%,28%,63%
Texas,2022,79039_ZCTA,Carson,79039,287,36,91,160,13%,32%,56%
Texas,2022,79040_ZCTA,Hansford,79040,671,43,256,372,6%,38%,55%
Texas,2022,79041_ZCTA,Hale,79041,1021,194,375,452,19%,37%,44%
Texas,2022,79042_ZCTA,Swisher,79042,421,42,140,239,10%,33%,57%
Texas,2022,79043_ZCTA,Castro,79043,526,92,219,215,17%,42%,41%
Texas,2022,79044_ZCTA,Hartley,79044,309,21,122,166,7%,39%,54%
Texas,2022,79045_ZCTA,Deaf Smith,79045,5982,841,2706,2435,14%,45%,41%
Texas,2022,79046_ZCTA,Lipscomb,79046,217,39,38,140,18%,18%,65%
Texas,2022,79052_ZCTA,Swisher,79052,473,98,209,166,21%,44%,35%
Texas,2022,79054_ZCTA,Gray,79054,180,44,38,98,24%,21%,54%
Texas,2022,79057_ZCTA,Gray,79057,436,70,121,245,16%,28%,56%
Texas,2022,79059_ZCTA,Roberts,79059,273,28,84,161,10%,31%,59%
Texas,2022,79061_ZCTA,Wheeler,79061,111,11,27,73,10%,24%,66%
Texas,2022,79063_ZCTA,Castro,79063,219,0,75,144,0%,34%,66%
Texas,2022,79064_ZCTA,Lamb,79064,763,125,232,406,16%,30%,53%
Texas,2022,79065_ZCTA,Gray,79065,7410,1235,2523,3652,17%,34%,49%
Texas,2022,79068_ZCTA,Carson,79068,1267,57,265,945,4%,21%,75%
Texas,2022,79070_ZCTA,Ochiltree,79070,3575,402,1033,2140,11%,29%,60%
Texas,2022,79072_ZCTA,Hale,79072,8367,1561,3443,3363,19%,41%,40%
Texas,2022,79079_ZCTA,Wheeler,79079,993,251,274,468,25%,28%,47%
Texas,2022,79080_ZCTA,Hutchinson,79080,170,23,98,49,14%,58%,29%
Texas,2022,79081_ZCTA,Hansford,79081,1158,115,445,598,10%,38%,52%
Texas,2022,79083_ZCTA,Hutchinson,79083,683,67,278,338,10%,41%,49%
Texas,2022,79084_ZCTA,Sherman,79084,540,56,228,256,10%,42%,47%
Texas,2022,79086_ZCTA,Moore,79086,1228,153,484,591,12%,39%,48%
Texas,2022,79087_ZCTA,Dallam,79087,307,26,114,167,8%,37%,54%
Texas,2022,79088_ZCTA,Swisher,79088,1772,488,696,588,28%,39%,33%
Texas,2022,79092_ZCTA,Oldham,79092,459,61,134,264,13%,29%,58%
Texas,2022,79095_ZCTA,Collingsworth,79095,970,192,344,434,20%,35%,45%
Texas,2022,79096_ZCTA,Wheeler,79096,711,69,214,428,10%,30%,60%
Texas,2022,79097_ZCTA,Carson,79097,422,39,70,313,9%,17%,74%
Texas,2022,79098_ZCTA,Oldham,79098,185,23,116,46,12%,63%,25%
Texas,2022,79101_ZCTA,Potter,79101,1252,201,702,349,16%,56%,28%
Texas,2022,79102_ZCTA,Potter,79102,4089,880,1484,1725,22%,36%,42%
Texas,2022,79103_ZCTA,Potter,79103,3722,731,1236,1755,20%,33%,47%
Texas,2022,79104_ZCTA,Potter,79104,2244,446,877,921,20%,39%,41%
Texas,2022,79106_ZCTA,Potter,79106,11806,2100,4150,5556,18%,35%,47%
Texas,2022,79107_ZCTA,Potter,79107,10512,3079,4375,3058,29%,42%,29%
Texas,2022,79108_ZCTA,Potter,79108,4493,815,1257,2421,18%,28%,54%
Texas,2022,79109_ZCTA,Randall,79109,18217,2092,5485,10640,11%,30%,58%
Texas,2022,79110_ZCTA,Randall,79110,7047,679,2441,3927,10%,35%,56%
Texas,2022,79111_ZCTA,Potter,79111,475,62,134,279,13%,28%,59%
Texas,2022,79118_ZCTA,Randall,79118,10131,698,2431,7002,7%,24%,69%
Texas,2022,79119_ZCTA,Randall,79119,8832,322,1572,6938,4%,18%,79%
Texas,2022,79121_ZCTA,Randall,79121,2554,271,685,1598,11%,27%,63%
Texas,2022,79124_ZCTA,Potter,79124,4247,355,509,3383,8%,12%,80%
Texas,2022,79201_ZCTA,Childress,79201,1910,406,545,959,21%,29%,50%
Texas,2022,79225_ZCTA,Hardeman,79225,309,39,81,189,13%,26%,61%
Texas,2022,79226_ZCTA,Donley,79226,1012,181,420,411,18%,42%,41%
Texas,2022,79227_ZCTA,Foard,79227,490,104,160,226,21%,33%,46%
Texas,2022,79229_ZCTA,Dickens,79229,124,24,53,47,19%,43%,38%
Texas,2022,79235_ZCTA,Floyd,79235,1141,309,367,465,27%,32%,41%
Texas,2022,79237_ZCTA,Donley,79237,191,14,63,114,7%,33%,60%
Texas,2022,79241_ZCTA,Floyd,79241,775,101,324,350,13%,42%,45%
Texas,2022,79244_ZCTA,Motley,79244,295,41,51,203,14%,17%,69%
Texas,2022,79245_ZCTA,Hall,79245,900,141,367,392,16%,41%,44%
Texas,2022,79248_ZCTA,Cottle,79248,638,140,242,256,22%,38%,40%
Texas,2022,79250_ZCTA,Hale,79250,463,72,222,169,16%,48%,37%
Texas,2022,79252_ZCTA,Hardeman,79252,1036,100,390,546,10%,38%,53%
Texas,2022,79255_ZCTA,Briscoe,79255,181,35,50,96,19%,28%,53%
Texas,2022,79256_ZCTA,Motley,79256,113,18,66,29,16%,58%,26%
Texas,2022,79257_ZCTA,Briscoe,79257,392,112,167,113,29%,43%,29%
Texas,2022,79261_ZCTA,Hall,79261,125,19,39,67,15%,31%,54%
Texas,2022,79311_ZCTA,Hale,79311,1401,203,446,752,14%,32%,54%
Texas,2022,79312_ZCTA,Lamb,79312,313,59,87,167,19%,28%,53%
Texas,2022,79313_ZCTA,Hockley,79313,544,110,147,287,20%,27%,53%
Texas,2022,79316_ZCTA,Terry,79316,3724,770,1548,1406,21%,42%,38%
Texas,2022,79322_ZCTA,Crosby,79322,705,202,177,326,29%,25%,46%
Texas,2022,79323_ZCTA,Yoakum,79323,2447,293,716,1438,12%,29%,59%
Texas,2022,79325_ZCTA,Parmer,79325,725,69,259,397,10%,36%,55%
Texas,2022,79329_ZCTA,Lubbock,79329,1279,137,381,761,11%,30%,59%
Texas,2022,79331_ZCTA,Dawson,79331,3928,918,1284,1726,23%,33%,44%
Texas,2022,79336_ZCTA,Hockley,79336,5843,993,2001,2849,17%,34%,49%
Texas,2022,79339_ZCTA,Lamb,79339,2498,490,847,1161,20%,34%,46%
Texas,2022,79342_ZCTA,Gaines,79342,125,17,37,71,14%,30%,57%
Texas,2022,79343_ZCTA,Crosby,79343,525,109,140,276,21%,27%,53%
Texas,2022,79345_ZCTA,Terry,79345,309,5,131,173,2%,42%,56%
Texas,2022,79346_ZCTA,Cochran,79346,739,218,258,263,29%,35%,36%
Texas,2022,79347_ZCTA,Bailey,79347,2023,320,618,1085,16%,31%,54%
Texas,2022,79350_ZCTA,Lubbock,79350,184,27,81,76,15%,44%,41%
Texas,2022,79351_ZCTA,Lynn,79351,448,40,144,264,9%,32%,59%
Texas,2022,79355_ZCTA,Yoakum,79355,623,42,145,436,7%,23%,70%
Texas,2022,79356_ZCTA,Garza,79356,1646,255,573,818,15%,35%,50%
Texas,2022,79357_ZCTA,Crosby,79357,788,140,238,410,18%,30%,52%
Texas,2022,79358_ZCTA,Hockley,79358,459,53,137,269,12%,30%,59%
Texas,2022,79359_ZCTA,Gaines,79359,1263,222,441,600,18%,35%,48%
Texas,2022,79360_ZCTA,Gaines,79360,5143,628,1256,3259,12%,24%,63%
Texas,2022,79363_ZCTA,Lubbock,79363,2031,167,496,1368,8%,24%,67%
Texas,2022,79364_ZCTA,Lubbock,79364,2668,188,1115,1365,7%,42%,51%
Texas,2022,79366_ZCTA,Lubbock,79366,451,27,56,368,6%,12%,82%
Texas,2022,79367_ZCTA,Hockley,79367,215,42,94,79,20%,44%,37%
Texas,2022,79370_ZCTA,Dickens,79370,491,67,197,227,14%,40%,46%
Texas,2022,79371_ZCTA,Lamb,79371,520,69,108,343,13%,21%,66%
Texas,2022,79372_ZCTA,Hockley,79372,546,56,184,306,10%,34%,56%
Texas,2022,79373_ZCTA,Lynn,79373,1050,158,382,510,15%,36%,49%
Texas,2022,79379_ZCTA,Cochran,79379,207,34,61,112,16%,29%,54%
Texas,2022,79381_ZCTA,Lynn,79381,499,88,131,280,18%,26%,56%
Texas,2022,79382_ZCTA,Lubbock,79382,3132,170,884,2078,5%,28%,66%
Texas,2022,79401_ZCTA,Lubbock,79401,4039,2042,1098,899,51%,27%,22%
Texas,2022,79403_ZCTA,Lubbock,79403,5789,1613,1958,2218,28%,34%,38%
Texas,2022,79404_ZCTA,Lubbock,79404,3225,841,978,1406,26%,30%,44%
Texas,2022,79407_ZCTA,Lubbock,79407,10537,1919,3105,5513,18%,29%,52%
Texas,2022,79410_ZCTA,Lubbock,79410,4377,1042,1646,1689,24%,38%,39%
Texas,2022,79411_ZCTA,Lubbock,79411,2942,1012,1138,792,34%,39%,27%
Texas,2022,79412_ZCTA,Lubbock,79412,5763,987,2772,2004,17%,48%,35%
Texas,2022,79413_ZCTA,Lubbock,79413,8889,1574,2374,4941,18%,27%,56%
Texas,2022,79414_ZCTA,Lubbock,79414,8524,1661,3545,3318,19%,42%,39%
Texas,2022,79415_ZCTA,Lubbock,79415,6325,2033,2355,1937,32%,37%,31%
Texas,2022,79416_ZCTA,Lubbock,79416,14332,2542,3661,8129,18%,26%,57%
Texas,2022,79423_ZCTA,Lubbock,79423,16494,1355,4360,10779,8%,26%,65%
Texas,2022,79424_ZCTA,Lubbock,79424,20548,1952,4272,14324,9%,21%,70%
Texas,2022,79501_ZCTA,Jones,79501,1154,127,407,620,11%,35%,54%
Texas,2022,79502_ZCTA,Stonewall,79502,413,45,146,222,11%,35%,54%
Texas,2022,79503_ZCTA,Jones,79503,102,7,15,80,7%,15%,78%
Texas,2022,79504_ZCTA,Callahan,79504,1116,102,365,649,9%,33%,58%
Texas,2022,79506_ZCTA,Coke,79506,311,79,97,135,25%,31%,43%
Texas,2022,79508_ZCTA,Taylor,79508,435,23,151,261,5%,35%,60%
Texas,2022,79510_ZCTA,Callahan,79510,3002,245,1017,1740,8%,34%,58%
Texas,2022,79511_ZCTA,Howard,79511,360,26,70,264,7%,19%,73%
Texas,2022,79512_ZCTA,Mitchell,79512,2053,225,917,911,11%,45%,44%
Texas,2022,79520_ZCTA,Jones,79520,1073,187,304,582,17%,28%,54%
Texas,2022,79521_ZCTA,Haskell,79521,1266,192,372,702,15%,29%,55%
Texas,2022,79525_ZCTA,Jones,79525,1164,239,170,755,21%,15%,65%
Texas,2022,79526_ZCTA,Scurry,79526,356,41,103,212,12%,29%,60%
Texas,2022,79527_ZCTA,Scurry,79527,111,3,40,68,3%,36%,61%
Texas,2022,79528_ZCTA,Kent,79528,200,22,45,133,11%,23%,67%
Texas,2022,79529_ZCTA,Knox,79529,439,60,208,171,14%,47%,39%
Texas,2022,79530_ZCTA,Taylor,79530,211,21,88,102,10%,42%,48%
Texas,2022,79532_ZCTA,Mitchell,79532,294,77,97,120,26%,33%,41%
Texas,2022,79533_ZCTA,Jones,79533,197,63,43,91,32%,22%,46%
Texas,2022,79536_ZCTA,Taylor,79536,1919,327,489,1103,17%,25%,57%
Texas,2022,79541_ZCTA,Taylor,79541,540,65,225,250,12%,42%,46%
Texas,2022,79543_ZCTA,Fisher,79543,471,45,105,321,10%,22%,68%
Texas,2022,79544_ZCTA,Haskell,79544,164,18,61,85,11%,37%,52%
Texas,2022,79545_ZCTA,Nolan,79545,685,111,220,354,16%,32%,52%
Texas,2022,79546_ZCTA,Fisher,79546,707,150,206,351,21%,29%,50%
Texas,2022,79547_ZCTA,Haskell,79547,401,102,188,111,25%,47%,28%
Texas,2022,79549_ZCTA,Scurry,79549,5222,527,2002,2693,10%,38%,52%
Texas,2022,79553_ZCTA,Jones,79553,1329,344,334,651,26%,25%,49%
Texas,2022,79556_ZCTA,Nolan,79556,4863,898,1792,2173,18%,37%,45%
Texas,2022,79561_ZCTA,Taylor,79561,220,31,49,140,14%,22%,64%
Texas,2022,79562_ZCTA,Taylor,79562,1401,68,270,1063,5%,19%,76%
Texas,2022,79563_ZCTA,Taylor,79563,414,46,166,202,11%,40%,49%
Texas,2022,79567_ZCTA,Runnels,79567,1166,180,473,513,15%,41%,44%
Texas,2022,79601_ZCTA,Taylor,79601,7667,1888,2164,3615,25%,28%,47%
Texas,2022,79602_ZCTA,Taylor,79602,9529,971,2655,5903,10%,28%,62%
Texas,2022,79603_ZCTA,Taylor,79603,8827,1783,3137,3907,20%,36%,44%
Texas,2022,79605_ZCTA,Taylor,79605,11606,1717,4083,5806,15%,35%,50%
Texas,2022,79606_ZCTA,Taylor,79606,11689,1058,3473,7158,9%,30%,61%
Texas,2022,79607_ZCTA,Taylor,79607,924,40,466,418,4%,50%,45%
